,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
278,Will Voice,2019年6月1日,1, 小心哦，送錯東西你跟客服反應，他只會說會跟相關部門反應，不會解決問題哦，建議還是用foodpanda或是honest bee比較安全。,,0
279,陳資涵,2019年5月23日,1, 想註冊又說我信箱已註冊 要找直接登入的地方也沒有 到底是要不要給人用？,,28
280,吳宗城,2019年5月23日,1, 我打完電話後他說我的電子郵件信箱已經註冊過 那我要怎麼登入？,,0
281,fc Hu,2019年5月24日,5, 新用戶結帳輸入邀請代碼：eats-khp3la，首 2 次透過 #Uber Eats 優食訂購即可享有折扣優惠。,,12
282,謝薈蓮,2019年5月24日,4, 還蠻方便使用,,1
283,Shine Wu,2019年5月23日,1, 3公里距離的店家，被系統判斷太遠不能送？！,,4
284,陳宥蓁,2019年5月24日,2, 是oppo的手機 所以看不到外送員到了嗎？,,1
285,洪于捷,2019年6月3日,5, eats-1y9qdf 輸入這個序號可以折80喔,,0
286,jr chaing tsuei,2019年5月28日,1, 分享優惠碼給朋友，卻沒拿到優惠券,,0
287,peggy wu,2019年5月23日,2, 想增加樹林區,,1
288,Angel Liang,2019年5月23日,5, 方便，種類能多點更好,,0
289,周紫緹,2019年5月23日,5, 使用方式簡單，非常方便,,0
290,楊淑君,2019年5月23日,4, 地址更新很難。輸入正確，一直不能更新。,,0
291,Ian Wang,2019年5月23日,5, 方便選擇性多,,0
292,LIEN SHIUAN LEE,2019年5月29日,5, 方便，尤其單打帶小孩。,,0
293,Naomi S,2019年5月24日,5, 很方便,,0
294,小包金魚,2019年5月25日,5, 好方便,,0
295,Jill Li,2019年5月23日,5, 很方便,,0
296,寶寶蕭,2019年5月25日,5, 方便快速,,0
297,蘇俊宇,2019年5月25日,5, 選擇多,,0
298,Wen Yang,2019年5月30日,5, 很方便,,0
299,穆詩薇,2019年5月24日,5, 好用，方便。,,0
300,許雿齊,2019年5月25日,5, Good,,0
301,DragonLia Lee,2019年5月24日,5, 讚,,0
302,Jason Tseng,2019年5月26日,5, good,,0
303,Jerry Liu,2019年5月26日,5, 方便,,0
304,宛俞,2019年5月26日,5, 讚哦,,0
305,愛沛特寵物沙龍,2019年5月28日,5, 滿意,,0
306,吳美君,2019年5月22日,3, 為什麼不能輸入新戶優惠碼？明明沒有下單過，輸入優惠碼，卻顯示「您已用過此優惠」！app裡也找不到客服可以反應。。。,,1
307,尼泊爾,2019年5月18日,1, 我全部都是60元的外送，改15元或是30的篩選就都沒東西可以吃了，我朋友裡面 全部都30元一大堆，為何我就比較貴?,,24
308,Mark Tang,2019年5月20日,1, 好爛哦！為什麼只有五六家餐廳能選，明明就在中壢市區，只能給一星差評,,1
309,菅原ゆずる,2019年5月19日,1, 更新之後原來常訂的店家都顯示太遠不能送，鄰近店家也搜不到了。人住木柵跟我說永和的店是鄰近店家，請問是把住址導去哪裡了^^,,19
310,孫天豪,2019年5月17日,1, 新版本有重大瑕疵，店家搜尋都是很遠的，附近店家點單都顯示外送距離太遠，也沒有可以反映的地方,,49
311,賴建安,2019年5月19日,1, 我只是想登入，叫我輸入電話叫我輸入信箱，然後又說已經註冊過，也沒有其他按鈕可以按，是到底？,,6
312,Adrian Sung,2019年5月20日,1, 越常用使用的帳號 反而都是出現外送費用高的店家。只有新帳號才會出現外送費用低的。對於常使用的客戶沒有優惠就算了，還故意限定只能購買高服務費的店家。同個店家，別家外送AP可以點到的菜單，你們卻顯示已售完,,43
313,TingHui Wang,2019年5月27日,5, 使用我的邀請代碼：eats-yiattj，首 2 次透過 #Uber Eats 優食訂購即可享有 NT$80 的折扣優惠。,,27
314,James Hsu,2019年5月19日,1, 改版後，附近的餐廳都不能訂，顯示「距離太遠」；反倒是出現很多八百公里外的店家，真是嚇死寶寶了。 我決定來訂一下支持辛苦的外送員，這麼長的距離，交通又混亂，路上小心喔！至於我家附近的店家，不是我不訂，而是 Uber Eats 不讓我訂，抱歉啦。,,13
315,鄭宇盛,2019年5月18日,1, 因為第一次使用Uber是在國外現在使用eat好像就有bug，無法搜尋到附近的商家，且明明是在新竹但外送費也變60，請儘速更新程式，謝謝,,5
316,Reca Huang,2019年5月18日,1, 無法更改成正確的地址，每次輸入地址，會自動跳成其他地址，一直無法訂餐。很久了這問題一直存在。,,4
317,袁阿妹,2019年5月19日,1, 無法有效地表示自己的意見，我是新訂戶沒有用過優惠碼，我第三次訂餐的時候要用優惠碼，頁面上顯示不符合資格 ，為什麼？,,5
318,張雅婷,2019年5月18日,3, 舊手機摔壞 用新手機登入一直顯示信箱已註冊 登不進去 用uber登入則到信箱登入時顯示發生錯誤請再試一次 我總共兩個app試了快十次 到底要怎麼做？,,5
319,Eliza Ma,2019年5月20日,1, 所在地區根本無法使用，全台灣我只能找到台北市的店家…註冊就被要信用卡資訊，也完全不能刪除，使用者請3思。,,8
320,姜志憲,2019年5月18日,1, 以前登入過現在重新安裝一直顯示我郵件註冊過 但是又沒有已註冊的登入選項 程式開發的人到底有沒有測試過再上架啊~爛死了,,9
321,玥懷特,2019年5月23日,1, 明明是有發票的店家，為什麼沒發票，是外送員吞了還是公司吞了，一堆評論都沒人出來解決，也沒地方客訴，再拿不到發票，直接跟國稅局舉報逃屚稅,,2
322,Po-Yu Lai,2019年5月19日,2, 更新全部太遠完全無法訂餐 舊訂單的店家也全部顯示距離過遠無法再次訂餐 只能放著等優惠過期,,5
323,林冠,2019年5月20日,1, 不送的地點卻還顯示出來，那乾脆就不要顯示了，都選完以後按下單才出現太遠不送,,1
324,徐秉坤,2019年5月19日,1, 為什麼我跟我家人的帳號在同一家店的外送費不一樣，明明登錄的是同一地址這難不成是惡意宰客嗎？,,4
325,玫,2019年5月21日,1, 一開始就要照著步驟登錄信用卡資料莫名被收了30元 所在地區無提供服務 無法使用 也沒辦法刪除帳號 無法取得開發人員聯絡資訊 令人堪憂,,0
326,Mei Lin,2019年5月21日,1, 為什麼費用變60了！？因為常用嗎？ 登入這個還讓我的Uber帳號被暫時停權，不能改密碼，為什麼！？,,10
327,苾以吳,2019年5月19日,3, 系統很奇怪，同一個地點，旁人可以找到的商店，我查不到。過往可以訂購的餐點，和我說距離太遠不再送？,,3
328,kenji yu,2019年5月22日,1, 是三小！ 一直在輸入電話號碼傳訊息認證 認證完又要輸入密碼登錄 問題老子從來沒登錄註冊過，哪來的密碼？ 就這樣一直在傳簡訊給認證碼 是在騙簡訊費的嗎？,,1
329,猴王,2019年5月21日,1, 安全疑慮 近期使用完信用卡付費後 疑似遭盜刷 想要刪除信用卡資訊 卻無法刪除 資訊安全需要在加強,,0
330,Howard Hou,2019年5月21日,4, 當下的訂單無法檢視詳細內容，例如送貨地址或是聯絡人資料…應該要加上去才方便確認,,0
331,范振彬,2019年5月21日,1, 本來可以外送的附近店家都不顯示了，只有較遠的店家會顯示.是因為想賺較高的運費嗎？ 完全不給訂購附近的美食了,,1
332,王征杰,2019年5月20日,1, 從前天開始，輸入地址後可以選擇的店家變得很少。而且以往常點的餐廳都變成距離太遠無法訂購，但是更遠距離的餐廳卻可以正常點餐。似乎整個邏輯錯亂，而且相當的不人性化,,2
333,Ting Chen,2019年5月18日,1, 註冊程序有問題，下載好幾次都卡在信箱那裡，也太爛了,,3
334,Google 使用者,2019年5月22日,1, 覺得按距離增減外送費無法接受，我就是住的比較偏僻所以才成為常用用戶。如果住的近就會自己出門買了何必使用APP？這不是在打退常用者…,,0
335,miao Chen,2019年5月18日,5, 重感冒無法出門時 真是非常方便的app 深入了解之後 發現有退款窗口 也能即時反應餐點問題 比最早時(刪除過)進步許多 ps希望再多一點餐廳,,21
336,孔建凱,2019年5月23日,1, 都已經輸入完信用卡號結果跳出錯誤，再登入就說帳號停用…客服說要傳身份證跟信用卡開通…連第一次都沒成功還要傳個資…體驗真的超差…已完全放棄使用,,0
337,CH Liu,2019年5月21日,1," 訂餐的人請小心，一旦餐具沒附之類情況發生，是找不到方法處理的。司機大哥會說不知道，客服也只能""樂意協助""將此情況告知店家而沒有如何辦法。",,0
338,莊雯妃,2019年5月21日,1, 什麼時後才要修正定位的問題，明明旁邊500公尺內就超過10家合作商家，但系統卻顯示每間餐廳都距離太遠是要怎麼繼續支持.... 反而家裡使用iso系統的都沒問題,,0
339,Kay Wu,2019年5月26日,1, 因為要辦party，前一天先下訂單後，帳號莫名被鎖！email反應請客服盡快解鎖，客服email回覆餐廳已接受訂單，請我們不用擔心。結果隔天根本沒送餐，詢問餐廳說沒接到訂單，email再跟客服反應，回覆卻說餐廳無法接受訂單！！！！,,1
340,薔薇,2019年5月22日,5, 自從使用 uber eats 和 panda 我在也不用跟煩死人的工具人相處了，也不用花時間跟工具人培養感情，多虧這兩個 app 讓我只要花 30 元外送費就能解決一切，雖然有時候工具人可以讓我吃免錢的，不過遇到比較沒錢的我還是得把餐費還給他們，不如用這兩個 app 比較省事，也不用跟工具人唧唧歪歪！,,0
341,wert my,2019年5月18日,5, 未結帳前請問如何删單？ 优惠序号可以一鍵啓程儲存，否則到時忘了,,0
342,Albert Chang,2019年5月20日,1, 都不能送為何要進到購物車才說？這真是非常糟糕的使用者體驗,,0
343,Helen Room,2019年5月18日,1, 為什麼一直收尋不到我的正確地址呢？請相關人員與我聯繫處理一下,,1
344,李明儒,2019年5月22日,1, 輸入外送地址儲存後卻自動跳成別家門牌號嗎？真的是爛透了,,0
345,溫珮君,2019年5月24日,4, 基本上都不錯 就優惠很少～只給第一次消費的優惠 長期使用的多少也給個折扣,,0
346,陳依妏,2019年5月28日,1, 無緣無故停用帳號，居然要我提供身分證資料跟信用卡資料，想要我的個資嗎？別做夢了,,0
347,楊羊,2019年5月21日,5, 只要在優惠活動上面選擇新增優惠 輸入eats-alw5ca 就有訂餐省120元了,,0
348,嚴嚴,2019年5月20日,2, 為何沒有已經註冊過會員的登入選項呢？一旦登出就只能再註冊新的，請改善介面,,0
349,黃孟庭,2019年5月28日,5, 新用戶歡迎輸入此優惠碼eats-17v6lu 即可立即獲得NT$80 折扣!,,0
350,林偉濬,2019年5月17日,3, 更新完沒顯示附近的店家 都是顯示比較遠的,,5
351,Bobo Xiao,2019年5月18日,1, 訂好餐用現金跟信用卡都錯誤，那還要吃嗎？,,1
352,林絰語,2019年5月20日,4, eats-38898k只要用這個代碼登入就可以獲得免費的80元折扣喔！,,0
353,Louise Chiang,2019年5月19日,1, 為什麼過往送好幾次的店家都變成距離太遠不能送,,1
354,Chris Lee,2019年5月21日,1, 外送費用變高，搜尋到的店家都很晚，使用上的意願疾速下降變的不好用,,1
355,周松毅,2019年5月17日,1, 怎麼更新完，我家附近的都不見，都顯示比較遠的,,13
356,KP Chang,2019年5月18日,1, 兩支手機同個地點餐廳不同 鬧,,3
357,zoe wu,2019年5月19日,4, 優惠碼eats-42epsi，可以幫你省下80唷~,,15
358,星StarEmpty,2019年5月19日,3, 只能給三星差一座橋到我家卻是非服務區,,0
359,周俊傑,2019年6月2日,5, 一個方便的外送，輸入序號免費得到60元優惠卷eats-7loea9,,0
360,Angel Chou,2019年5月20日,1, 爛死了明明就在附近卻顯示太遠沒辦法訂購！請盡快處理！,,0
361,MAY YU,2019年5月23日,4, eats-1f7m29 一起拿優惠,,2
362,love wayne,2019年5月20日,1, 無法外送請關閉店家，在那邊乾等最後取消，只有不爽可以形容。,,0
363,Young loung Kuo,2019年5月26日,1," 頁面有bug,安裝好，直接要設定電話和輸入密碼，就還沒有帳號如何輸入密碼。",,0
364,羅柏翔,2019年5月20日,4, 整體不錯，不過關於註冊程序有點不直覺，跟多想找的東西都找不到,,0
365,freddy liu,2019年5月20日,3, 為什麼兩隻手機，同樣的外送地址，附近的所顯示的外送店家查這麼多！,,0
366,林仲鴻,2019年5月23日,5, 使用優惠代碼 eats-1j9s6p 大家一起省錢吃好料喔~,,0
367,HY Kao,2019年5月18日,3, 我的手機版本不能選擇要用哪張折價券,,0
368,敏瑛鐘,2019年5月18日,5, 輸入eats-w814x2 首次購物折80元 還不錯用,,0
369,張雅雯,2019年6月1日,1, 只能給差評，系統出現錯誤導致重複送單卻要我們吸收，說可以取消訂單但店家超專業都秒收單我也無法取消，客服超難找、聯繫店家也是請我們聯絡客服他們也不願意解決，系統的問題要消費者買帳不就好棒棒🤬🤬🤬🤬給一顆星都嫌奢侈。,,0
370,王靖雯,2019年5月20日,2, 不能刪購物車的東西,,0
371,黃忻宜,2019年5月24日,3, 外送麥當勞美食都無法單點，很無奈，其他配合的店家都不錯,,0
372,吳廷廷,2019年5月20日,1, 電話號碼已被前用戶註冊過我就不能重新註冊嗎？,,0
373,Silvia Chang,2019年5月18日,4, 希望定位可以再精準一點，並且再多一個確認地址的流程。,,0
374,尤鎂順,2019年5月21日,5, 使利，可變換每次餐點口味！,,0
375,Elena Wish,2019年5月22日,5, 不想出門，不知道吃什麼的時候真的很好用,,0
376,小青,2019年5月22日,2, 有現金結帳的選項卻不能用,,0
377,林煜賢,2019年5月18日,2, 重新下載後，要直接創一個新的帳號，沒有使用舊帳號的措施。,,1
378,何淑雲,2019年5月20日,1, 本來還感覺不錯，但是才一天而已，優惠券都被鎖死，說什麼資格不符，看了大家的評論，才發現每個人出現的問題都一樣，可選擇的數量變少，甚至只秀出遠處的店家，地址一再出錯，最後是直接把優惠券給鎖了，與客服聯絡，回應我的消費並無問題，要我試著重新下載，其實，我已聽朋友說過，如果重新下載，將無法再使用，有種受騙上當的感覺，因為他們還要我傳送身份證和信用卡的影本，真的要小心了!,,0
379,楊承璋,2019年5月18日,1, 幹 三小啦 我們肚子餓就不是肚子餓喔 哪有那種從20:00 一直看準備餐點中看到21:00 如果真的人很多 就不要接單拜託 我並不是只吃你一家 然後不能取消訂單 因為正在處理餐點…… 我就看到底幾點回來 我明天也是要上班 拜託早點來 可憐可憐我 反正今天收到餐點 從此不可能再用UE,,0
380,rykiel Sonia,2019年5月18日,1, 付款「沒有提醒」優惠、「沒有確認」送餐地址就結帳，使用上不流暢,,1
381,min victore,2019年5月21日,1, 無法用搜尋找到我要的火鍋店,,0
382,李仕皓,2019年5月23日,5, 什麼時候還有新的抵用卷,,0
383,mengting shih,2019年5月23日,4, 新北工業區附近店家太少選擇,,0
384,Tina Hu,2019年5月20日,1, 本來用的非常好，但昨天不知道是否是因為更新關係，選好餐點後突然說不在外送範圍，清空購物車之後又出現帳號停止使用…一來一往的等待信件回覆只說了一句【因帳號異常暫停帳號使用】…等回覆還要傳有的沒的資料然後還要繼續等幾天…結帳只能使用信用卡就很麻煩了，結果還突然帳號異常暫停使用…,,0
385,Lucas Luca,2019年5月17日,4, 昨天同樣的地點，訂同樣的餐點，卻顯示太遠無法訂購,,0
386,cheng hung Chang,2019年5月20日,1, 定位定假的，根本沒辦法搜尋附近餐廳，不改就不買。,,0
387,林桔子,2019年5月20日,1, 我的手機沒有跟任何一個信箱連結……卻沒有跳出綁定…永遠進不去,,0
388,痘子湯,2019年5月22日,5, 希望能增加貨到付款服務,,0
389,Gisele Li,2019年5月20日,1, 更新之後完全找不到之前喜歡的店家~很失望,,0
390,鹿男,2019年5月21日,1, 還是有很多地區不能外送,,0
391,susan Chen,2019年5月22日,5, 懶得出門買東西吃的好選擇,,0
392,Cola CoCo,2019年5月23日,5, 希望送餐費可以減少點,,0
393,Qma Lee,2019年6月4日,3, eats-2muvz0首兩筆訂單折60元,,0
394,Kuby Ku,2019年5月20日,1, 一直係地圖度hold住，咁有咩意思!,,0
395,Lynn Depp,2019年5月18日,5, 輸入：eats-xzppe5 可享有首2筆60$折扣,,0
396,skyforce Shen,2019年5月24日,5, 比uber更根本顛覆生活的app！,,0
397,王靖童,2019年5月22日,5, 很方便!希望能再多點店家,,0
398,侯釋雯,2019年5月21日,1, 為什麼服務費漲了...還漲30... 之前的店家都沒有了....是逼人換外送公司嗎,,0
399,Alan Chung,2019年5月27日,5, 想吃啥就叫方便讚讚讚,,0
